feed_id,billing_date,source_count,target_count,file_count,ingestion_time,processing_delay_min,update_dt,sla_breach,version,version_type,version_status,feed_file_prefix
4001,2025-02-24,131609,126841,13,2025-02-24 03:17:35,26,2025-02-24 03:43:35,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-02-25,107424,102474,11,2025-02-25 10:38:51,40,2025-02-25 11:18:51,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-02-25,107424,102474,11,2025-02-25 10:38:51,40,2025-02-25 11:18:51,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-02-26,90730,86979,7,2025-02-26 03:53:58,24,2025-02-26 04:17:58,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-02-27,65396,60869,3,2025-02-27 08:45:17,63,2025-02-27 09:48:17,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-02-28,111894,107260,5,2025-02-28 03:58:38,75,2025-02-28 05:13:38,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-02-28,111894,107260,5,2025-02-28 03:58:38,75,2025-02-28 05:13:38,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-03-01,41405,40382,1,2025-03-01 05:59:50,74,2025-03-01 07:13:50,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-02,35235,33152,1,2025-03-02 02:28:34,71,2025-03-02 03:39:34,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-03,93573,89646,3,2025-03-03 05:55:12,99,2025-03-03 07:34:12,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-04,124946,122437,5,2025-03-04 00:20:47,70,2025-03-04 01:30:47,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-04,124946,122437,5,2025-03-04 00:20:47,70,2025-03-04 01:30:47,False,2,FULL,ACTIVE,BILLING_AU
4001,2025-03-05,100604,98135,7,2025-03-05 07:02:08,74,2025-03-05 08:16:08,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-05,100604,98135,7,2025-03-05 07:02:08,74,2025-03-05 08:16:08,False,2,FULL,ACTIVE,BILLING_AU
4001,2025-03-06,63154,60048,2,2025-03-06 00:46:09,62,2025-03-06 01:48:09,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-06,63154,60048,2,2025-03-06 00:46:09,62,2025-03-06 01:48:09,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-03-07,59807,59080,3,2025-03-07 09:44:25,93,2025-03-07 11:17:25,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-08,65145,63852,3,2025-03-08 05:40:45,107,2025-03-08 07:27:45,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-09,84638,0,1,2025-03-09 10:43:58,267,2025-03-09 15:10:58,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-09,84638,0,1,2025-03-09 10:43:58,267,2025-03-09 15:10:58,False,2,INCR,INACTIVE,BILLING_AU
4001,2025-03-10,62903,60970,5,2025-03-10 07:10:44,48,2025-03-10 07:58:44,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-11,56028,51765,2,2025-03-11 05:27:09,41,2025-03-11 06:08:09,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-11,56028,51765,2,2025-03-11 05:27:09,41,2025-03-11 06:08:09,False,2,FULL,ACTIVE,BILLING_AU
4001,2025-03-12,124177,115807,8,2025-03-12 01:39:55,58,2025-03-12 02:37:55,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-12,124177,115807,8,2025-03-12 01:39:55,58,2025-03-12 02:37:55,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-03-13,115230,107166,4,2025-03-13 10:16:29,42,2025-03-13 10:58:29,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-13,115230,107166,4,2025-03-13 10:16:29,42,2025-03-13 10:58:29,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-03-14,110981,107366,8,2025-03-14 01:28:22,85,2025-03-14 02:53:22,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-15,93622,90656,3,2025-03-15 04:12:24,119,2025-03-15 06:11:24,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-16,44785,42995,2,2025-03-16 11:18:01,116,2025-03-16 13:14:01,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-16,44785,42995,2,2025-03-16 11:18:01,116,2025-03-16 13:14:01,False,2,FULL,ACTIVE,BILLING_AU
4001,2025-03-17,85976,0,1,2025-03-17 09:47:31,546,2025-03-17 18:53:31,True,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-17,85976,0,1,2025-03-17 09:47:31,546,2025-03-17 18:53:31,True,2,INCR,INACTIVE,BILLING_AU
4001,2025-03-17,85976,0,1,2025-03-17 09:47:31,546,2025-03-17 18:53:31,True,3,FULL,ACTIVE,BILLING_AU
4001,2025-03-18,133442,125107,10,2025-03-18 10:06:57,90,2025-03-18 11:36:57,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-18,133442,125107,10,2025-03-18 10:06:57,90,2025-03-18 11:36:57,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-03-19,90492,83463,4,2025-03-19 11:08:05,47,2025-03-19 11:55:05,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-20,147973,138215,6,2025-03-20 08:32:58,44,2025-03-20 09:16:58,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-21,83681,82517,4,2025-03-21 11:55:21,112,2025-03-21 13:47:21,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-22,77969,72499,4,2025-03-22 10:46:43,60,2025-03-22 11:46:43,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-22,77969,72499,4,2025-03-22 10:46:43,60,2025-03-22 11:46:43,False,2,FULL,ACTIVE,BILLING_AU
4001,2025-03-23,43285,39864,3,2025-03-23 07:23:43,105,2025-03-23 09:08:43,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-23,43285,39864,3,2025-03-23 07:23:43,105,2025-03-23 09:08:43,False,2,FULL,ACTIVE,BILLING_AU
4001,2025-03-24,126619,122149,6,2025-03-24 01:43:14,70,2025-03-24 02:53:14,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-25,131205,125864,8,2025-03-25 10:04:40,115,2025-03-25 11:59:40,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-26,141891,134595,10,2025-03-26 00:02:19,73,2025-03-26 01:15:19,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-27,62739,60080,2,2025-03-27 07:23:42,105,2025-03-27 09:08:42,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-27,62739,60080,2,2025-03-27 07:23:42,105,2025-03-27 09:08:42,False,2,FULL,ACTIVE,BILLING_AU
4001,2025-03-28,126983,118197,5,2025-03-28 10:06:53,72,2025-03-28 11:18:53,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-28,126983,118197,5,2025-03-28 10:06:53,72,2025-03-28 11:18:53,False,2,FULL,ACTIVE,BILLING_AU
4001,2025-03-29,60666,33257,1,2025-03-29 07:15:54,152,2025-03-29 09:47:54,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-03-29,60666,33257,1,2025-03-29 07:15:54,152,2025-03-29 09:47:54,False,2,FULL,ACTIVE,BILLING_AU
4001,2025-03-30,84954,81992,8,2025-03-30 06:17:12,25,2025-03-30 06:42:12,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-03-31,62015,59839,6,2025-03-31 00:50:21,41,2025-03-31 01:31:21,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-01,124000,121282,8,2025-04-01 09:13:52,39,2025-04-01 09:52:52,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-02,69340,66685,3,2025-04-02 02:08:34,42,2025-04-02 02:50:34,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-03,64408,59371,6,2025-04-03 05:50:50,40,2025-04-03 06:30:50,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-04-03,64408,59371,6,2025-04-03 05:50:50,40,2025-04-03 06:30:50,False,2,FULL,ACTIVE,BILLING_AU
4001,2025-04-04,52068,48093,2,2025-04-04 08:07:47,18,2025-04-04 08:25:47,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-05,76129,72773,6,2025-04-05 07:32:14,88,2025-04-05 09:00:14,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-06,101724,99759,5,2025-04-06 07:41:01,17,2025-04-06 07:58:01,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-07,102640,95204,4,2025-04-07 01:57:05,51,2025-04-07 02:48:05,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-04-07,102640,95204,4,2025-04-07 01:57:05,51,2025-04-07 02:48:05,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-04-08,58609,56481,3,2025-04-08 06:38:33,47,2025-04-08 07:25:33,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-09,116263,107769,9,2025-04-09 10:41:56,108,2025-04-09 12:29:56,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-04-09,116263,107769,9,2025-04-09 10:41:56,108,2025-04-09 12:29:56,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-04-10,106370,99561,5,2025-04-10 07:25:26,103,2025-04-10 09:08:26,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-11,90966,50005,3,2025-04-11 10:59:30,77,2025-04-11 12:16:30,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-04-11,90966,50005,3,2025-04-11 10:59:30,77,2025-04-11 12:16:30,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-04-12,43553,42338,2,2025-04-12 12:08:35,17,2025-04-12 12:25:35,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-04-12,43553,42338,2,2025-04-12 12:08:35,17,2025-04-12 12:25:35,False,2,FULL,ACTIVE,BILLING_AU
4001,2025-04-13,96473,91143,4,2025-04-13 11:03:18,86,2025-04-13 12:29:18,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-14,96090,91815,7,2025-04-14 10:30:14,118,2025-04-14 12:28:14,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-15,95890,90685,5,2025-04-15 09:14:51,64,2025-04-15 10:18:51,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-04-15,95890,90685,5,2025-04-15 09:14:51,64,2025-04-15 10:18:51,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-04-16,129822,126973,7,2025-04-16 00:11:17,99,2025-04-16 01:50:17,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-17,94541,88178,6,2025-04-17 09:42:25,18,2025-04-17 10:00:25,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-18,147120,135666,9,2025-04-18 06:26:29,53,2025-04-18 07:19:29,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-19,68952,65001,6,2025-04-19 00:09:10,106,2025-04-19 01:55:10,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-04-19,68952,65001,6,2025-04-19 00:09:10,106,2025-04-19 01:55:10,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-04-20,188163,175729,7,2025-04-20 06:17:13,106,2025-04-20 08:03:13,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-04-20,188163,175729,7,2025-04-20 06:17:13,106,2025-04-20 08:03:13,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-04-21,95242,89511,3,2025-04-21 08:42:19,15,2025-04-21 08:57:19,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-22,101807,94052,6,2025-04-22 04:13:49,27,2025-04-22 04:40:49,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-23,87938,80950,3,2025-04-23 02:08:24,78,2025-04-23 03:26:24,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-04-23,87938,80950,3,2025-04-23 02:08:24,78,2025-04-23 03:26:24,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-04-24,115570,111728,5,2025-04-24 01:25:55,104,2025-04-24 03:09:55,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-25,107176,0,1,2025-04-25 05:36:27,413,2025-04-25 12:29:27,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-04-25,107176,0,1,2025-04-25 05:36:27,413,2025-04-25 12:29:27,False,2,FULL,INACTIVE,BILLING_AU
4001,2025-04-25,107176,0,1,2025-04-25 05:36:27,413,2025-04-25 12:29:27,False,3,FULL,ACTIVE,BILLING_AU
4001,2025-04-26,72161,0,1,2025-04-26 02:51:39,355,2025-04-26 08:46:39,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-04-26,72161,0,1,2025-04-26 02:51:39,355,2025-04-26 08:46:39,False,2,INCR,INACTIVE,BILLING_AU
4001,2025-04-26,72161,0,1,2025-04-26 02:51:39,355,2025-04-26 08:46:39,False,3,FULL,ACTIVE,BILLING_AU
4001,2025-04-27,57323,54344,5,2025-04-27 06:55:19,105,2025-04-27 08:40:19,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-28,79041,73647,2,2025-04-28 10:07:33,75,2025-04-28 11:22:33,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-29,95793,94554,7,2025-04-29 03:06:09,42,2025-04-29 03:48:09,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-04-30,72740,70791,6,2025-04-30 02:49:40,73,2025-04-30 04:02:40,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-01,148886,143014,7,2025-05-01 10:20:09,66,2025-05-01 11:26:09,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-02,111462,104907,6,2025-05-02 09:03:22,74,2025-05-02 10:17:22,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-03,63479,58567,2,2025-05-03 04:04:41,120,2025-05-03 06:04:41,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-04,91427,86573,9,2025-05-04 07:58:51,83,2025-05-04 09:21:51,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-05-04,91427,86573,9,2025-05-04 07:58:51,83,2025-05-04 09:21:51,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-05-05,92143,88005,8,2025-05-05 07:06:51,117,2025-05-05 09:03:51,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-06,308239,278380,12,2025-05-06 07:33:33,88,2025-05-06 09:01:33,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-07,97696,54218,2,2025-05-07 10:38:03,221,2025-05-07 14:19:03,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-05-07,97696,54218,2,2025-05-07 10:38:03,221,2025-05-07 14:19:03,False,2,INCR,INACTIVE,BILLING_AU
4001,2025-05-07,97696,54218,2,2025-05-07 10:38:03,221,2025-05-07 14:19:03,False,3,FULL,ACTIVE,BILLING_AU
4001,2025-05-08,62387,59084,3,2025-05-08 11:54:42,87,2025-05-08 13:21:42,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-09,202717,197312,10,2025-05-09 10:44:42,60,2025-05-09 11:44:42,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-10,89595,82958,4,2025-05-10 10:50:21,114,2025-05-10 12:44:21,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-11,96483,95160,8,2025-05-11 10:42:27,75,2025-05-11 11:57:27,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-12,52389,48858,3,2025-05-12 05:49:31,34,2025-05-12 06:23:31,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-13,68030,63996,5,2025-05-13 08:49:34,116,2025-05-13 10:45:34,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-05-13,68030,63996,5,2025-05-13 08:49:34,116,2025-05-13 10:45:34,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-05-14,136760,133155,10,2025-05-14 09:24:09,30,2025-05-14 09:54:09,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-15,140812,137521,10,2025-05-15 11:28:02,62,2025-05-15 12:30:02,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-16,138652,136970,7,2025-05-16 12:47:50,67,2025-05-16 13:54:50,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-17,83995,82952,3,2025-05-17 03:23:43,83,2025-05-17 04:46:43,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-18,77359,75383,3,2025-05-18 08:26:10,114,2025-05-18 10:20:10,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-19,129254,121175,5,2025-05-19 05:35:59,23,2025-05-19 05:58:59,False,1,FULL,INACTIVE,BILLING_AU
4001,2025-05-19,129254,121175,5,2025-05-19 05:35:59,23,2025-05-19 05:58:59,False,2,INCR,ACTIVE,BILLING_AU
4001,2025-05-20,145049,135757,5,2025-05-20 02:53:27,21,2025-05-20 03:14:27,False,1,FULL,ACTIVE,BILLING_AU
4001,2025-05-21,109130,107507,4,2025-05-21 00:25:32,57,2025-05-21 01:22:32,False,1,FULL,ACTIVE,BILLING_AU
